utc_timestamp,actual,forecast,error,lower_ci,upper_ci
2018-01-01 00:00:00+00:00,40613.0,40554.50868151456,58.49131848543766,,
2018-01-01 01:00:00+00:00,39713.0,39725.726582207855,-12.726582207855245,,
2018-01-01 02:00:00+00:00,38496.0,39706.628437872496,-1210.6284378724959,,
2018-01-01 03:00:00+00:00,38487.0,40206.50041404014,-1719.5004140401434,,
2018-01-01 04:00:00+00:00,38750.0,41191.961844805424,-2441.9618448054243,,
2018-01-01 05:00:00+00:00,37786.0,43055.498661049416,-5269.498661049416,,
2018-01-01 06:00:00+00:00,38015.0,46256.0715803812,-8241.071580381198,,
2018-01-01 07:00:00+00:00,39138.0,49341.53672403896,-10203.53672403896,,
2018-01-01 08:00:00+00:00,41543.0,52079.245905266056,-10536.245905266056,,
2018-01-01 09:00:00+00:00,43828.0,54273.013749118996,-10445.013749118996,,
2018-01-01 10:00:00+00:00,46382.0,56071.955528850405,-9689.955528850405,,
2018-01-01 11:00:00+00:00,48152.0,56033.185265909786,-7881.185265909786,,
2018-01-01 12:00:00+00:00,47353.0,54736.88889021925,-7383.888890219248,,
2018-01-01 13:00:00+00:00,46271.0,53731.12629113891,-7460.126291138913,,
2018-01-01 14:00:00+00:00,46180.0,53744.232252224436,-7564.232252224436,,
2018-01-01 15:00:00+00:00,48376.0,55628.77892172512,-7252.778921725119,,
2018-01-01 16:00:00+00:00,52139.0,58380.55942521598,-6241.559425215979,,
2018-01-01 17:00:00+00:00,52886.0,58075.914153207596,-5189.9141532075955,,
2018-01-01 18:00:00+00:00,51562.0,56033.42205601806,-4471.422056018062,,
2018-01-01 19:00:00+00:00,48972.0,52530.696270783796,-3558.6962707837956,,
2018-01-01 20:00:00+00:00,47512.0,50076.63064828682,-2564.6306482868167,,
2018-01-01 21:00:00+00:00,46844.0,49148.07918892668,-2304.0791889266766,,
2018-01-01 22:00:00+00:00,43560.0,46260.29873074901,-2700.298730749011,,
2018-01-01 23:00:00+00:00,40810.0,43660.116729280584,-2850.116729280584,,
2018-01-02 00:00:00+00:00,39033.0,41909.721177219,-2876.7211772189985,,
2018-01-02 01:00:00+00:00,38421.0,40873.360447068706,-2452.360447068706,,
2018-01-02 02:00:00+00:00,38771.0,40799.63469931786,-2028.6346993178595,,
2018-01-02 03:00:00+00:00,40156.0,41428.307948967,-1272.307948966998,,
2018-01-02 04:00:00+00:00,43366.0,42650.41255845728,715.587441542717,,
2018-01-02 05:00:00+00:00,49805.0,45072.08190724775,4732.918092752247,,
2018-01-02 06:00:00+00:00,56567.0,48760.8935712445,7806.106428755498,,
2018-01-02 07:00:00+00:00,60770.0,51984.192224755316,8785.807775244684,,
2018-01-02 08:00:00+00:00,62933.0,54504.39923601877,8428.60076398123,,
2018-01-02 09:00:00+00:00,64678.0,56422.02075325087,8255.979246749128,,
2018-01-02 10:00:00+00:00,65911.0,57964.372384758164,7946.627615241836,,
2018-01-02 11:00:00+00:00,66643.0,57831.718165934064,8811.281834065936,,
2018-01-02 12:00:00+00:00,65962.0,56548.982648812234,9413.017351187766,,
2018-01-02 13:00:00+00:00,64687.0,55520.69854751123,9166.30145248877,,
2018-01-02 14:00:00+00:00,63922.0,55425.66764069029,8496.332359309708,,
2018-01-02 15:00:00+00:00,65018.0,57135.05290018917,7882.94709981083,,
2018-01-02 16:00:00+00:00,67677.0,59724.81716270974,7952.18283729026,,
2018-01-02 17:00:00+00:00,67335.0,59435.729248701304,7899.270751298696,,
2018-01-02 18:00:00+00:00,65743.0,57563.65888096043,8179.341119039571,,
2018-01-02 19:00:00+00:00,61297.0,54113.90846980745,7183.091530192549,,
2018-01-02 20:00:00+00:00,57881.0,51660.12049057089,6220.879509429113,,
2018-01-02 21:00:00+00:00,55753.0,50469.31279674912,5283.687203250884,,
2018-01-02 22:00:00+00:00,51892.0,47227.68374287192,4664.316257128077,,
2018-01-02 23:00:00+00:00,48767.0,44252.13853102443,4514.8614689755705,,
2018-01-03 00:00:00+00:00,46879.0,42279.20094080437,4599.799059195633,,
2018-01-03 01:00:00+00:00,46096.0,41181.15679434139,4914.84320565861,,
2018-01-03 02:00:00+00:00,46741.0,41091.198078900685,5649.801921099315,,
2018-01-03 03:00:00+00:00,48214.0,41758.14551177877,6455.85448822123,,
2018-01-03 04:00:00+00:00,51196.0,43050.57026750434,8145.429732495657,,
2018-01-03 05:00:00+00:00,57629.0,45638.09253258389,11990.90746741611,,
2018-01-03 06:00:00+00:00,62804.0,49471.98769364808,13332.01230635192,,
2018-01-03 07:00:00+00:00,66761.0,52736.24452149673,14024.75547850327,,
2018-01-03 08:00:00+00:00,68179.0,55191.81926876369,12987.180731236309,,
2018-01-03 09:00:00+00:00,69342.0,57027.382007976434,12314.617992023566,,
2018-01-03 10:00:00+00:00,70764.0,58493.486114221596,12270.513885778404,,
2018-01-03 11:00:00+00:00,70395.0,58332.93363294479,12062.06636705521,,
2018-01-03 12:00:00+00:00,69540.0,57054.22781810673,12485.77218189327,,
2018-01-03 13:00:00+00:00,68015.0,56019.251297703144,11995.748702296856,,
2018-01-03 14:00:00+00:00,67158.0,55892.08677770755,11265.913222292453,,
2018-01-03 15:00:00+00:00,68348.0,57549.421620904424,10798.578379095576,,
2018-01-03 16:00:00+00:00,70816.0,60091.041644405115,10724.958355594885,,
2018-01-03 17:00:00+00:00,70508.0,59806.576706201944,10701.423293798056,,
2018-01-03 18:00:00+00:00,68332.0,57985.148326126146,10346.851673873854,,
2018-01-03 19:00:00+00:00,64333.0,54551.13991131047,9781.86008868953,,
2018-01-03 20:00:00+00:00,61164.0,52097.434435676085,9066.565564323915,,
2018-01-03 21:00:00+00:00,58866.0,50828.69550014201,8037.3044998579935,,
2018-01-03 22:00:00+00:00,54541.0,47481.91790519147,7059.082094808531,,
